name;birthday;customer;orderdate;product;units;unitprice
Esteban;1982-05-23;Internet Industries;2016-09-28 09:14:17.482187;iPhone;48;701,79
Colette;1981-08-05;Technology Industries;2016-10-07 09:14:17.482208;Lipitor;27;10,64
Melanie;1971-07-15;Contract Construction Industries;2016-10-15 09:14:17.482233;PlayStation;14;203,27
Lonnie;1986-02-15;Studio South LLC;2016-10-10 09:14:17.482253;Thriller record;49;13,17
Inez;1967-10-08;Universal Adventure Incorporated;2016-10-17 09:14:17.482274;Star Wars;11;9,34
Meaghan;1980-01-20;Contract Medicine LLC;2016-10-07 09:14:17.482294;Lipitor;15;10,47
Denny;1980-05-19;Star Vision Incorporated;2016-10-13 09:14:17.482314;Corolla;31;21181,07
Latosha;1970-10-11;Signal People Telecom Inc;2016-10-02 09:14:17.482334;Rubik’s Cube;47;16,95
Rod;1958-09-09;Speed Limited;2016-09-28 09:14:17.482353;Thriller record;43;16,77
Adan;1977-10-24;Solutions Inc;2016-10-18 09:14:17.482373;Harry Potter book;31;29,06
Lela;1981-03-04;Alpha Incorporated;2016-10-13 09:14:17.482392;Lipitor;43;11,78
Faustino;1971-08-29;Future Solutions Hardware International;2016-10-15 09:14:17.482412;Corolla;19;24230,62
Gregorio;1980-03-08;Application Signal LLC;2016-09-27 09:14:17.482432;Rubik’s Cube;33;15,15
Darell;1985-01-22;Resource Hardware Limited;2016-09-29 09:14:17.482452;Corolla;5;24009,55
Iola;1995-01-22;Future Bell Analysis Industries;2016-10-09 09:14:17.482471;Lipitor;6;10,83
Maxwell;1970-10-21;Star Federated Organization;2016-10-15 09:14:17.482495;Harry Potter book;21;21,96
Pasquale;1987-09-21;Max Application Star Limited;2016-09-26 09:14:17.482515;Star Wars;43;8,84
Nora;1982-05-31;Net Speed Analysis Corporation;2016-10-03 09:14:17.482534;Star Wars;10;9,72
Dee;1969-10-06;Building Omega LLC;2016-10-12 09:14:17.482557;iPad;32;929,86
Brandie;1998-12-31;Technology Internet Incorporated;2016-09-29 09:14:17.482577;iPhone;28;427,56
Sabina;1986-10-08;Resource LLC;2016-10-06 09:14:17.482596;Lipitor;40;11,33
Brant;1971-01-04;Hill Speed International;2016-10-17 09:14:17.482616;Corolla;10;23292,1
Johnna;1980-08-23;Resource Group;2016-10-15 09:14:17.482636;banana;4;10,0
Timothy;1970-04-03;Max Co;2016-10-12 09:14:17.482656;Harry Potter book;1;30,88
Mellissa;1985-01-31;Provider South Corporation;2016-10-06 09:14:17.482675;Harry Potter book;30;16,75
Kasey;1987-08-04;Solutions Hardware Limited;2016-10-14 09:14:17.482695;iPhone;36;651,11
Sabrina;1983-10-18;Star Atlantic Provider Limited;2016-10-17 09:14:17.482716;iPad;30;700,41
Willard;1982-04-18;People Interactive Incorporated;2016-10-07 09:14:17.482736;banana;6;10,0
Jody;1970-01-22;Alpha Corporation;2016-10-17 09:14:17.482755;Lipitor;33;11,68
Allene;1982-08-06;Adventure Network Co;2016-10-20 09:14:17.482775;Lipitor;18;11,4
Alton;1985-02-12;Source Studio Inc;2016-09-30 09:14:17.482795;banana;29;10,0
Jamie;1979-10-14;General Hardware Source Organization;2016-10-02 09:14:17.482815;iPhone;44;848,9
Susan;1979-07-14;Hardware Solutions Agency;2016-10-08 09:14:17.482837;Rubik’s Cube;40;16,82
Mel;1971-12-08;Universal Adventure Agency;2016-09-27 09:14:17.482857;banana;16;10,0
Son;1976-07-22;Data Organization;2016-10-19 09:14:17.482877;PlayStation;49;283,09
Jude;1953-06-20;Atlantic Building International;2016-10-12 09:14:17.482899;Harry Potter book;36;5,94
Delmer;1996-10-05;Data Advanced Agency;2016-10-20 09:14:17.482920;iPhone;25;703,09
Kelley;1977-09-13;Power Industries;2016-10-15 09:14:17.482939;iPad;21;753,19
Jarod;1978-01-18;Design Software North Incorporated;2016-09-30 09:14:17.482959;PlayStation;16;279,84
Danelle;1964-12-06;South Virtual Signal Co;2016-10-02 09:14:17.482979;Rubik’s Cube;4;18,53
Max;1984-04-10;Network Bell Net Limited;2016-10-03 09:14:17.483000;iPad;8;844,13
Laverne;1983-11-04;Advanced LLC;2016-10-04 09:14:17.483020;Star Wars;13;10,23
Tanner;1990-04-27;Direct Co;2016-10-17 09:14:17.483039;Rubik’s Cube;21;16,07
Brant;1971-01-04;Hill Speed International;2016-10-19 09:14:17.483062;iPhone;24;734,72
Sun;1974-04-15;Industries Universal Consulting Corporation;2016-10-11 09:14:17.483082;PlayStation;25;294,27
Olen;1967-05-20;People Industries;2016-10-05 09:14:17.483105;Harry Potter book;34;24,51
Tessa;1978-03-14;South Telecom International;2016-09-28 09:14:17.483127;Corolla;39;24354,81
Veda;1982-01-12;East Limited;2016-09-29 09:14:17.483146;Lipitor;40;10,25
Rosario;1979-09-18;People Inc;2016-10-02 09:14:17.483166;banana;11;10,0
Sung;1994-03-27;Solutions Group;2016-10-20 09:14:17.483185;Harry Potter book;5;21,24
Drew;1968-03-13;Architecture Industries;2016-10-12 09:14:17.483205;Lipitor;34;10,35
Danny;1982-11-10;Atlantic Star Organization;2016-10-14 09:14:17.483224;Thriller record;45;15,58
Una;1987-08-15;Network Atlantic Inc;2016-10-06 09:14:17.483244;Star Wars;36;10,43
Gregorio;1975-12-06;North Analysis Organization;2016-10-06 09:14:17.483264;Corolla;26;22937,71
Serena;1979-05-07;Hardware Star Agency;2016-09-28 09:14:17.483283;Lipitor;6;10,9
Denny;1980-05-19;Star Vision Incorporated;2016-10-06 09:14:17.483303;Corolla;41;22575,09
Virgilio;1987-06-28;West Direct Inc;2016-10-13 09:14:17.483322;iPhone;36;796,23
Chloe;1968-09-15;Vision Innovation Resource Incorporated;2016-10-08 09:14:17.483343;PlayStation;2;252,27
Zack;1987-04-23;General Hardware Limited;2016-10-03 09:14:17.483362;Thriller record;9;15,42
Kelley;1977-09-13;Power Industries;2016-10-19 09:14:17.483382;Harry Potter book;4;22,29
Rosa;1979-08-01;Application Industries;2016-10-14 09:14:17.483402;Harry Potter book;50;27,02
Rashad;1982-10-11;West Construction Network Corporation;2016-10-07 09:14:17.483421;Corolla;20;21711,84
Emmitt;1975-09-24;People Interactive Industries;2016-09-28 09:14:17.483441;banana;20;10,0
Brady;1981-06-28;Design Hill Direct International;2016-10-16 09:14:17.483461;Thriller record;4;17,66
Jean;1969-05-24;Industries Organization;2016-10-15 09:14:17.483480;Rubik’s Cube;8;18,9
Lela;1981-03-04;Alpha Incorporated;2016-10-01 09:14:17.483500;Lipitor;37;10,36
Taryn;1979-08-16;Studio Interactive Hill Incorporated;2016-10-06 09:14:17.483519;Star Wars;21;8,54
Reuben;1983-08-05;Architecture Net Co;2016-10-06 09:14:17.483539;Corolla;13;21129,01
Chiquita;1981-03-23;Virtual LLC;2016-10-20 09:14:17.483561;Corolla;46;22561,34
Roxie;1978-05-01;East Software Inc;2016-10-13 09:14:17.483580;PlayStation;9;286,39
Jan;1974-05-11;Direct Corporation;2016-10-15 09:14:17.483600;Star Wars;23;10,62
Lonnie;1986-02-15;Studio South LLC;2016-10-11 09:14:17.483619;iPad;34;526,59
Wayne;1968-11-28;Electronic Frontier Inc;2016-10-14 09:14:17.483640;Corolla;35;24992,72
Iola;1995-01-22;Future Bell Analysis Industries;2016-10-14 09:14:17.483660;iPad;20;402,77
Brenda;1983-06-07;Architecture Alpha West Inc;2016-10-19 09:14:17.483680;iPad;43;975,58
Joshua;1974-06-06;People Star Group;2016-10-01 09:14:17.483700;Harry Potter book;26;29,24
Rafaela;1981-01-19;Design International;2016-10-03 09:14:17.483720;Rubik’s Cube;3;18,54
Lela;1981-03-04;Alpha Incorporated;2016-10-04 09:14:17.483739;Lipitor;21;10,84
Renita;1980-08-14;Electronic Internet Group;2016-10-18 09:14:17.483760;Rubik’s Cube;4;17,99
Sally;1982-11-29;Advanced Resource Co;2016-09-28 09:14:17.483781;banana;6;10,0
Jami;1989-03-13;Star LLC;2016-10-04 09:14:17.483801;Lipitor;22;11,7
Debrah;1985-01-02;Software Building Speed Organization;2016-10-03 09:14:17.483821;Rubik’s Cube;49;18,62
Brenda;1983-06-07;Architecture Alpha West Inc;2016-10-11 09:14:17.483842;iPhone;50;737,83
Lee;1981-02-11;General Galaxy International;2016-10-02 09:14:17.483862;Thriller record;9;13,91
Brandi;1967-05-13;Electronics Construction Agency;2016-09-30 09:14:17.483882;Thriller record;16;14,4
Kristin;1973-10-21;Galaxy Design Corporation;2016-10-01 09:14:17.483901;Star Wars;6;9,1
Shanta;1971-10-26;Studio Omega Group;2016-10-11 09:14:17.483921;iPhone;14;888,67
Augusta;1986-06-27;Research Speed Corporation;2016-09-30 09:14:17.483940;Thriller record;14;14,95
Kelley;1977-09-13;Power Industries;2016-10-16 09:14:17.483960;iPad;27;907,67
Emanuel;1975-01-15;Consulting Analysis Power Agency;2016-10-16 09:14:17.483979;banana;12;10,0
Sandy;1975-05-18;Universal Star Incorporated;2016-10-02 09:14:17.483998;Star Wars;48;9,2
Taryn;1979-08-16;Studio Interactive Hill Incorporated;2016-10-01 09:14:17.484017;Corolla;5;22284,54
Iola;1995-01-22;Future Bell Analysis Industries;2016-10-14 09:14:17.484037;Harry Potter book;8;23,17
Augusta;1986-06-27;Research Speed Corporation;2016-09-30 09:14:17.484056;Corolla;41;20851,85
Pasquale;1987-09-21;Max Application Star Limited;2016-10-14 09:14:17.484076;Harry Potter book;18;21,63
Jodi;1983-05-31;Software Power Future International;2016-10-01 09:14:17.484095;Harry Potter book;16;17,86
Reta;1968-11-17;Interactive Power Inc;2016-10-01 09:14:17.484115;iPad;44;965,56
Emanuel;1975-01-15;Consulting Analysis Power Agency;2016-10-09 09:14:17.484135;iPad;21;978,06
Corinne;1993-12-23;Building Galaxy Graphics Group;2016-10-18 09:14:17.484154;Rubik’s Cube;13;16,95
Dwight;1979-12-15;Hardware Vision Telecom Group;2016-10-16 09:14:17.484173;Lipitor;17;11,36
Willard;1982-04-18;People Interactive Incorporated;2016-10-20 09:14:17.484192;Rubik’s Cube;28;15,11
Garth;1979-10-30;Hill Data Agency;2016-10-05 09:14:17.484212;iPhone;45;744,26
Olen;1967-05-20;People Industries;2016-10-16 09:14:17.484232;iPhone;21;403,12
Adolfo;1985-06-10;Speed Inc;2016-10-07 09:14:17.484252;banana;28;10,0
Pasquale;1987-09-21;Max Application Star Limited;2016-10-15 09:14:17.484336;Corolla;6;24491,92
Delmer;1996-10-05;Data Advanced Agency;2016-09-29 09:14:17.484370;iPad;16;1070,94
Marta;1976-02-19;Industries Net Signal Organization;2016-09-27 09:14:17.484394;iPhone;48;573,46
Curt;1983-06-26;Research International;2016-10-18 09:14:17.484415;iPad;28;454,4
Alton;1985-02-12;Source Studio Inc;2016-10-19 09:14:17.484436;Star Wars;48;9,27
Laverne;1983-11-04;Advanced LLC;2016-09-27 09:14:17.484456;Star Wars;13;10,36
Kelley;1977-09-13;Power Industries;2016-10-18 09:14:17.484477;Harry Potter book;19;8,76
Mohamed;1978-05-22;Design Star Industries;2016-10-05 09:14:17.484498;iPhone;44;548,0
Drew;1968-03-13;Architecture Industries;2016-10-15 09:14:17.484519;Harry Potter book;15;27,98
Renita;1992-09-30;Industries International;2016-10-12 09:14:17.484540;Thriller record;4;14,98
Ilene;1971-08-27;Studio Organization;2016-10-01 09:14:17.484561;Thriller record;46;11,83
David;1952-01-18;Internet Organization;2016-10-11 09:14:17.484581;PlayStation;3;225,45
Timothy;1970-04-03;Max Co;2016-10-11 09:14:17.484601;Rubik’s Cube;15;18,44
Tricia;1979-10-19;Application Star General Incorporated;2016-10-12 09:14:17.484621;Lipitor;41;10,22
Kennith;1988-01-08;Provider Electronic Corporation;2016-10-05 09:14:17.484644;Rubik’s Cube;10;18,57
Augusta;1986-06-27;Research Speed Corporation;2016-10-17 09:14:17.484666;banana;9;10,0
Brenda;1983-06-07;Architecture Alpha West Inc;2016-10-18 09:14:17.484686;Harry Potter book;20;10,84
Marcela;1959-07-11;Software Application Design Organization;2016-10-11 09:14:17.484706;Lipitor;44;10,16
Melva;1969-08-20;Interactive Bell Solutions Agency;2016-10-01 09:14:17.484726;Thriller record;25;19,18
Geraldo;1985-11-07;Solutions Group;2016-10-16 09:14:17.484748;Corolla;16;22787,42
Rubye;1969-04-22;Signal Star Industries;2016-10-06 09:14:17.484769;banana;36;10,0
Emanuel;1975-01-15;Consulting Analysis Power Agency;2016-10-02 09:14:17.484789;Rubik’s Cube;30;18,37
Man;1986-02-09;Bell Max Medicine Inc;2016-10-02 09:14:17.484810;Harry Potter book;10;14,08
Aida;1980-02-19;Graphics Direct International;2016-10-02 09:14:17.484830;Thriller record;6;15,28
Marcella;1979-02-18;Consulting Atlantic Direct Agency;2016-10-10 09:14:17.484850;iPhone;16;421,05
William;1984-03-20;Electronic Industries;2016-10-08 09:14:17.484870;Star Wars;33;8,96
Patrick;1991-04-13;Alpha Vision Venture Co;2016-10-01 09:14:17.484891;Lipitor;13;10,68
Brandi;1967-05-13;Electronics Construction Agency;2016-09-26 09:14:17.484911;Star Wars;46;8,42
Sally;1982-11-29;Advanced Resource Co;2016-10-10 09:14:17.484931;iPad;12;711,42
Lissette;1967-07-18;Frontier Hardware Industries;2016-09-26 09:14:17.484952;PlayStation;37;217,49
Darren;1971-02-14;Atlantic Organization;2016-10-15 09:14:17.484972;Star Wars;24;9,49
Vincent;1981-09-03;Innovation Vision International;2016-10-15 09:14:17.484993;iPad;4;535,95
Roosevelt;1967-05-29;Solutions Max Organization;2016-10-10 09:14:17.485013;Harry Potter book;5;13,01
Debrah;1985-01-02;Software Building Speed Organization;2016-09-30 09:14:17.485033;Lipitor;21;10,66
Sandy;1975-05-18;Universal Star Incorporated;2016-09-27 09:14:17.485054;iPhone;29;750,1
Man;1986-02-09;Bell Max Medicine Inc;2016-10-08 09:14:17.485074;PlayStation;15;294,78
Oren;1979-11-07;Pacific Vision Construction Agency;2016-10-12 09:14:17.485094;Star Wars;26;11,26
Ruben;1966-06-26;Data West Limited;2016-10-11 09:14:17.485117;Rubik’s Cube;24;18,02
Amber;1981-12-02;Solutions Co;2016-10-09 09:14:17.485138;PlayStation;10;269,15
Issac;1953-02-23;Building International;2016-10-04 09:14:17.485158;banana;33;10,0
Alejandro;1983-09-10;Net Agency;2016-10-16 09:14:17.485178;Thriller record;13;15,1
Renita;1992-09-30;Industries International;2016-09-27 09:14:17.485198;iPad;14;336,22
Johnny;1970-11-05;Provider Alpha Vision Limited;2016-10-10 09:14:17.485219;Star Wars;14;11,69
Nellie;1986-07-19;Atlantic Star Corporation;2016-10-09 09:14:17.485239;iPhone;41;748,84
Sandy;1975-05-18;Universal Star Incorporated;2016-10-08 09:14:17.485260;Thriller record;7;19,85
Una;1987-08-15;Network Atlantic Inc;2016-09-26 09:14:17.485280;banana;8;10,0
Gregoria;1987-09-13;Star Digital Resource Co;2016-10-09 09:14:17.485301;banana;49;10,0
Brandi;1967-05-13;Electronics Construction Agency;2016-10-06 09:14:17.485321;Lipitor;35;10,98
Laura;1972-03-18;Net Medicine Solutions Corporation;2016-10-11 09:14:17.485342;PlayStation;28;268,1
Rosendo;1985-01-20;Studio Interactive Agency;2016-10-04 09:14:17.485362;Rubik’s Cube;18;15,22
Emmitt;1975-09-24;People Interactive Industries;2016-10-16 09:14:17.485382;PlayStation;48;211,1
Kaitlyn;1986-07-31;Telecom Inc;2016-09-26 09:14:17.485402;Lipitor;14;11,28
Adela;1970-12-17;Application Venture Vision Agency;2016-10-02 09:14:17.485423;iPhone;2;716,37
Joshua;1958-02-21;Software Alpha North Group;2016-10-09 09:14:17.485443;iPhone;24;783,54
Timothy;1970-04-03;Max Co;2016-10-08 09:14:17.485464;PlayStation;25;243,16
Serena;1979-05-07;Hardware Star Agency;2016-09-28 09:14:17.485484;iPad;11;932,98
Marta;1976-02-19;Industries Net Signal Organization;2016-10-03 09:14:17.485504;banana;48;10,0
Zelma;1990-10-16;People LLC;2016-10-16 09:14:17.485525;Star Wars;16;11,64
Elaine;1980-06-15;Architecture Systems Solutions International;2016-10-02 09:14:17.485545;Star Wars;14;10,65
Loren;1971-02-13;Venture Construction Virtual Group;2016-10-20 09:14:17.485566;Harry Potter book;4;31,69
Zane;1981-10-27;South Inc;2016-10-05 09:14:17.485586;Star Wars;43;11,69
Laura;1972-03-18;Net Medicine Solutions Corporation;2016-09-30 09:14:17.485607;Lipitor;41;11,76
Joshua;1974-06-06;People Star Group;2016-10-09 09:14:17.485628;iPhone;34;554,99
Reuben;1983-08-05;Architecture Net Co;2016-10-14 09:14:17.485648;Harry Potter book;5;10,44
Samual;1975-09-18;Speed Digital Galaxy LLC;2016-10-06 09:14:17.485670;Thriller record;43;18,87
Rod;1958-09-09;Speed Limited;2016-10-19 09:14:17.485691;banana;50;10,0
Marcelino;1956-04-10;Internet Consulting Digital Co;2016-09-27 09:14:17.485711;Corolla;1;24653,6
Winifred;1982-11-04;Solutions Interactive Star LLC;2016-09-26 09:14:17.485731;Harry Potter book;17;21,4
Veronica;1987-04-03;South Data Inc;2016-10-12 09:14:17.485751;PlayStation;11;257,85
Alton;1985-02-12;Source Studio Inc;2016-10-15 09:14:17.485771;Star Wars;18;11,11
Olen;1967-05-20;People Industries;2016-09-28 09:14:17.485792;Star Wars;8;10,22
Hector;1961-04-08;People Graphics Venture Agency;2016-09-27 09:14:17.485812;banana;6;10,0
Estella;1990-08-03;Resource Group;2016-10-11 09:14:17.485834;Lipitor;27;11,25
Mel;1971-12-08;Universal Adventure Agency;2016-10-09 09:14:17.485855;Lipitor;25;11,3
Brandi;1967-05-13;Electronics Construction Agency;2016-09-30 09:14:17.485875;Star Wars;25;10,63
Wilburn;1979-07-11;Solutions Organization;2016-10-14 09:14:17.485895;Harry Potter book;22;30,72
Tosha;1973-03-08;Solutions Corporation;2016-10-09 09:14:17.485915;Corolla;7;24218,31
David;1952-01-18;Internet Organization;2016-09-28 09:14:17.485935;Star Wars;11;11,69
Gaylord;1961-07-30;Vision Venture Group;2016-10-08 09:14:17.485955;PlayStation;34;251,38
Meaghan;1980-01-20;Contract Medicine LLC;2016-10-20 09:14:17.485975;Rubik’s Cube;21;17,62
Margret;1979-01-19;Star Resource Corporation;2016-10-02 09:14:17.485995;Rubik’s Cube;42;16,52
Richie;1979-12-19;Design Virtual LLC;2016-10-14 09:14:17.486015;Lipitor;1;11,08
Willa;1957-04-19;Innovation Systems Co;2016-09-26 09:14:17.486035;Lipitor;43;11,46
Mellissa;1982-08-03;Network LLC;2016-10-02 09:14:17.486055;Thriller record;7;10,43
Felipe;1995-04-19;Star Vision Organization;2016-10-12 09:14:17.486075;Corolla;5;23469,68
Darrick;1954-01-22;People Corporation;2016-10-17 09:14:17.486095;Star Wars;18;11,86
Rosario;1979-09-18;People Inc;2016-10-11 09:14:17.486115;PlayStation;44;279,73
Chiquita;1981-03-23;Virtual LLC;2016-10-12 09:14:17.486134;Rubik’s Cube;32;17,49
Amber;1981-12-02;Solutions Co;2016-10-04 09:14:17.486166;Star Wars;17;9,07
Edwardo;1987-03-12;Solutions Co;2016-09-29 09:14:17.486276;Corolla;19;24862,54
Rosario;1979-09-18;People Inc;2016-10-08 09:14:17.486330;Rubik’s Cube;3;16,84
Zack;1987-04-23;General Hardware Limited;2016-10-01 09:14:17.486370;PlayStation;30;263,12
Armando;1973-12-21;Innovation Limited;2016-10-15 09:14:17.486397;Lipitor;43;10,72
Marcella;1979-02-18;Consulting Atlantic Direct Agency;2016-10-07 09:14:17.486454;Corolla;28;24073,37
Issac;1953-02-23;Building International;2016-10-04 09:14:17.486490;iPad;41;437,17
Jean;1969-05-24;Industries Organization;2016-10-08 09:14:17.486514;Star Wars;28;11,39
Jaclyn;1978-08-30;Galaxy Contract LLC;2016-10-15 09:14:17.486536;Thriller record;34;14,91
Man;1986-02-09;Bell Max Medicine Inc;2016-10-12 09:14:17.486557;Rubik’s Cube;2;15,47
David;1952-01-18;Internet Organization;2016-10-15 09:14:17.486578;Corolla;32;22490,56
Gregoria;1987-09-13;Star Digital Resource Co;2016-10-05 09:14:17.486603;Lipitor;7;11,25
Brady;1981-06-28;Design Hill Direct International;2016-10-19 09:14:17.486627;banana;36;10,0
Teressa;1980-05-18;Construction Direct Co;2016-10-06 09:14:17.486649;Lipitor;42;11,4
Bill;1973-06-08;Direct Corporation;2016-10-20 09:14:17.486670;Harry Potter book;38;12,66
Chad;1993-07-19;Direct Group;2016-10-15 09:14:17.486690;banana;5;10,0
Arden;1969-09-04;Pacific Signal Incorporated;2016-10-11 09:14:17.486711;iPhone;20;589,02
Elsa;1977-05-04;Adventure Software Systems Incorporated;2016-10-02 09:14:17.486731;iPhone;23;769,98
Drew;1968-03-13;Architecture Industries;2016-10-17 09:14:17.486752;PlayStation;41;286,96
Brandie;1998-12-31;Technology Internet Incorporated;2016-09-28 09:14:17.486773;banana;33;10,0
Geraldo;1985-11-07;Solutions Group;2016-10-16 09:14:17.486793;iPad;19;364,67
Jaime;1978-03-08;Net Group;2016-10-03 09:14:17.486813;Thriller record;48;18,14
Vickey;1979-08-22;Design Group;2016-10-17 09:14:17.486833;iPhone;4;745,31
Zelma;1990-10-16;People LLC;2016-10-03 09:14:17.486853;Corolla;10;24645,61
Kaitlyn;1986-07-31;Telecom Inc;2016-10-20 09:14:17.486874;Corolla;34;24403,05
Inez;1967-10-08;Universal Adventure Incorporated;2016-10-10 09:14:17.486895;Harry Potter book;6;26,84
Santa;1986-11-20;Star LLC;2016-10-17 09:14:17.486918;banana;39;10,0
Rosario;1994-09-13;Solutions LLC;2016-10-19 09:14:17.486938;iPad;30;986,2
Veronica;1987-04-03;South Data Inc;2016-09-30 09:14:17.486958;Star Wars;19;10,3
Fausto;1980-11-30;Frontier Max Analysis LLC;2016-09-27 09:14:17.486979;Corolla;22;24680,6
Dominick;1979-07-26;Solutions Co;2016-09-29 09:14:17.486999;iPhone;23;731,29
Emmitt;1975-09-24;People Interactive Industries;2016-10-11 09:14:17.487020;Lipitor;13;11,23
Elaine;1980-06-15;Architecture Systems Solutions International;2016-10-02 09:14:17.487040;iPad;19;734,47
Jere;1978-10-09;Building Agency;2016-10-05 09:14:17.487060;Lipitor;9;10,15
